"","movie_id","director_id","director_name"
"2132",72331,23430,"Timur Bekmambetov"
"2133",80035,62854,"Akiva Schaffer"
"2134",72976,488,"Steven Spielberg"
"2135",71679,4014,"Paul W. S. Anderson"
"2136",76493,6767,"Larry Charles"
"2137",59962,36425,"McG"
"2138",60747,8684,"Dan Bradley"
"2139",82695,70500,"Tom Hooper"
"2140",75780,9033,"Christopher McQuarrie"
"2141",77174,58897,"Sam Fell"
"2142",77174,154705,"Chris Butler"
"2143",87825,4746,"Robert Lorenz"
"2144",58244,52244,"Juan Diego Solanas"
"2145",72431,1216147,"Anthony Hemingway"
"2146",70074,1723,"Walter Hill"
"2147",72105,52139,"Seth MacFarlane"
"2148",71552,68843,"Jon Hurwitz"
"2149",71552,68844,"Hayden Schlossberg"
"2150",49049,43141,"Pete Travis"
"2151",57158,108,"Peter Jackson"
"2152",49521,15217,"Zack Snyder"
"2153",57201,1704,"Gore Verbinski"
"2154",68721,1108,"Shane Black"
"2155",62211,225976,"Dan Scanlon"
"2156",72190,12995,"Marc Forster"
"2157",68728,7623,"Sam Raimi"
"2158",81005,9032,"Bryan Singer"
"2159",54138,15344,"J.J. Abrams"
"2160",68726,10828,"Guillermo del Toro"
"2161",64686,239571,"Carl Rinsch"
"2162",76338,47005,"Alan Taylor"
"2163",82992,58189,"Justin Lin"
"2164",109445,1120694,"Jennifer Lee"
"2165",109445,15774,"Chris Buck"
"2166",117251,6046,"Roland Emmerich"
"2167",49519,71267,"Kirk DeMicco"
"2168",49519,66193,"Chris Sanders"
"2169",77950,94075,"David Soren"
"2170",101299,10943,"Francis Lawrence"
"2171",72559,54507,"Jon M. Chu"
"2172",82700,11614,"M. Night Shyamalan"
"2173",49524,57270,"Robert Schwentke"
"2174",76170,366,"James Mangold"
"2175",75612,86270,"Joseph Kosinski"
"2176",68724,82194,"Neill Blomkamp"
"2177",80274,13079,"Gavin Hood"
"2178",49047,11218,"Alfonso Cuarón"
"2179",64682,6201,"Baz Luhrmann"
"2180",77931,1215,"Raja Gosnell"
"2181",109439,57130,"Todd Phillips"
"2182",106646,1032,"Martin Scorsese"
"2183",116711,5713,"Chris Wedge"
"2184",47964,12028,"John Moore"
"2185",76285,109857,"Thor Freudenthal"
"2186",116745,7399,"Ben Stiller"
"2187",146216,15002,"Dean Parisot"
"2188",109418,17494,"Dennis Dugan"
"2189",77951,561061,"Neil Nightingale"
"2190",77951,66191,"Barry Cook"
"2191",109451,12095,"Cody Cameron"
"2192",109451,1046494,"Kris Pearn"
"2193",93456,124747,"Pierre Coffin"
"2194",93456,124748,"Chris Renaud"
"2195",75656,18865,"Louis Leterrier"
"2196",117263,20907,"Antoine Fuqua"
"2197",136400,67813,"Baltasar Kormákur"
"2198",82682,91268,"Ruben Fleischer"
"2199",123553,21981,"Harald Zwart"
"2200",109491,2163,"Richard LaGravenese"
"2201",116741,17825,"Shawn Levy"
"2202",98357,11448,"Allen Hughes"
"2203",109424,25598,"Paul Greengrass"
"2204",175574,8029,"Jimmy Hayward"
"2205",60304,76927,"Tommy Wirkola"
"2206",122917,108,"Peter Jackson"
"2207",127585,9032,"Bryan Singer"
"2208",91314,865,"Michael Bay"
"2209",102382,87742,"Marc Webb"
"2210",102651,1032536,"Robert Stromberg"
"2211",137113,11694,"Doug Liman"
"2212",118340,15218,"James Gunn"
"2213",100402,19272,"Joe Russo"
"2214",100402,19271,"Anthony Russo"
"2215",119450,32278,"Matt Reeves"
"2216",157336,525,"Christopher Nolan"
"2217",177572,227439,"Don Hall"
"2218",177572,70238,"Chris Williams"
"2219",124905,129894,"Gareth Edwards"
"2220",82702,69797,"Dean DeBlois"
"2221",82703,18898,"Rob Minkoff"
"2222",147441,578,"Ridley Scott"
"2223",270946,44114,"Simon J. Smith"
"2224",270946,18863,"Eric Darnell"
"2225",181533,17825,"Shawn Levy"
"2226",131631,10943,"Francis Lawrence"
"2227",98566,66739,"Jonathan Liebesman"
"2228",86834,6431,"Darren Aronofsky"
"2229",97020,52576,"José Padilha"
"2230",53182,78914,"Noam Murro"
"2231",172385,5714,"Carlos Saldanha"
"2232",184315,11091,"Brett Ratner"
"2233",157353,559,"Wally Pfister"
"2234",138103,143059,"Patrick Hughes"
"2235",68737,130938,"Sergei Bodrov"
"2236",157350,17329,"Neil Burger"
"2237",49017,1167470,"Gary Shore"
"2238",152760,1461,"George Clooney"
"2239",188207,16938,"Renny Harlin"
"2240",59981,15780,"Dan St. Pierre"
"2241",59981,70287,"Will Finn"
"2242",228150,19769,"David Ayer"
"2243",136797,293911,"Scott Waugh"
"2244",227306,11701,"Angelina Jolie"
"2245",196867,82511,"Will Gluck"
"2246",100241,1707,"Stuart Beattie"
"2247",189,2294,"Robert Rodriguez"
"2248",189,2293,"Frank Miller"
"2249",210577,7467,"David Fincher"
"2250",137106,107446,"Phil Lord"
"2251",137106,155267,"Christopher Miller"
"2252",137094,11181,"Kenneth Branagh"
"2253",170687,1152981,"Graham Annable"
"2254",170687,52691,"Anthony Stacchi"
"2255",137321,5575,"Akiva Goldsman"
"2256",190859,190,"Clint Eastwood"
"2257",156022,20907,"Antoine Fuqua"
"2258",187017,107446,"Phil Lord"
"2259",187017,155267,"Christopher Miller"
"2260",225574,59521,"Jaume Collet-Serra"
"2261",224141,17633,"Rob Marshall"
"2262",216282,93214,"Steven Quale"
"2263",218836,210053,"Bobs Gannaway"
"2264",140607,15344,"J.J. Abrams"
"2265",99861,12891,"Joss Whedon"
"2266",168259,2127,"James Wan"
"2267",158852,7087,"Brad Bird"
"2268",76757,9340,"Lana Wachowski"
"2269",76757,9339,"Lilly Wachowski"
"2270",150540,12890,"Pete Docter"
"2271",105864,21198,"Peter Sohn"
"2272",131634,10943,"Francis Lawrence"
"2273",87101,47005,"Alan Taylor"
"2274",135397,930707,"Colin Trevorrow"
"2275",177677,9033,"Christopher McQuarrie"
"2276",76341,20629,"George Miller"
"2277",266647,36588,"Joe Wright"
"2278",281957,223,"Alejandro González Iñárritu"
"2279",228161,52870,"Tim Johnson"
"2280",102899,59026,"Peyton Reed"
"2281",166424,934803,"Josh Trank"
"2282",254128,132876,"Brad Peyton"
"2283",262500,57270,"Robert Schwentke"
"2284",286217,578,"Ridley Scott"
"2285",257088,21673,"Ericson Core"
"2286",205775,6159,"Ron Howard"
"2287",302429,2216,"Gary Rydstrom"
"2288",227973,71729,"Steve Martino"
"2289",150689,11181,"Kenneth Branagh"
"2290",258509,68573,"Walt Becker"
"2291",274854,52609,"Breck Eisner"
"2292",257344,10965,"Chris Columbus"
"2293",159824,185438,"Genndy Tartakovsky"
"2294",203801,956,"Guy Ritchie"
"2295",211672,8023,"Kyle Balda"
"2296",211672,124747,"Pierre Coffin"
"2297",228165,217174,"Paul Tibbitt"
"2298",228165,64151,"Mike Mitchell"
"2299",201088,638,"Michael Mann"
"2300",214756,52139,"Seth MacFarlane"
"2301",238713,116805,"Paul Feig"
"2302",294254,1179066,"Wes Ball"
"2303",274479,17883,"David O. Russell"
"2304",210860,508,"David Koepp"
"2305",257445,65630,"Rob Letterman"
"2306",253412,67813,"Baltasar Kormákur"
"2307",201085,10828,"Guillermo del Toro"
"2308",261023,65167,"Scott Cooper"
"2309",256591,56412,"John Requa"
"2310",256591,56411,"Glenn Ficarra"
"2311",274167,74619,"Sean Anders"
"2312",241554,59521,"Jaume Collet-Serra"
"2313",181283,125738,"Daniel Espinosa"
"2314",198184,82194,"Neill Blomkamp"
"2315",273248,138,"Quentin Tarantino"
"2316",216015,1137903,"Sam Taylor-Johnson"
"2317",296098,488,"Steven Spielberg"
"2318",271110,19272,"Joe Russo"
"2319",271110,19271,"Anthony Russo"
"2320",209112,15217,"Zack Snyder"
"2321",330459,129894,"Gareth Edwards"
"2322",127380,7,"Andrew Stanton"
"2323",188927,58189,"Justin Lin"
"2324",259316,11343,"David Yates"
"2325",284052,55499,"Scott Derrickson"
"2326",258489,11343,"David Yates"
"2327",246655,9032,"Bryan Singer"
"2328",278927,15277,"Jon Favreau"
"2329",297761,19769,"David Ayer"
"2330",241259,26205,"James Bobin"
"2331",47933,6046,"Roland Emmerich"
"2332",68735,81850,"Duncan Jones"
"2333",269149,76595,"Byron Howard"
"2334",269149,165787,"Rich Moore"
"2335",277834,15811,"John Musker"
"2336",277834,15810,"Ron Clements"
"2337",311324,607,"Zhang Yimou"
"2338",140300,142312,"Jennifer Yuh Nelson"
"2339",140300,1262481,"Alessandro Carloni"
"2340",43074,116805,"Paul Feig"
"2341",267935,488,"Steven Spielberg"
"2342",205584,21085,"Alex Proyas"
"2343",308531,1101410,"Dave Green"
"2344",136799,64151,"Mike Mitchell"
"2345",121856,549310,"Justin Kurzel"
"2346",262841,5713,"Chris Wedge"
"2347",324668,25598,"Paul Greengrass"
"2348",291805,54507,"Jon M. Chu"
"2349",290595,1454884,"Cedric Nicolas-Troyan"
"2350",274870,77965,"Morten Tyldum"
"2351",283366,510,"Tim Burton"
"2352",262504,57270,"Robert Schwentke"
"2353",296524,36602,"Peter Berg"
"2354",369885,24,"Robert Zemeckis"
"2355",278154,229962,"Mike Thurmeier"
"2356",271969,23430,"Timur Bekmambetov"
"2357",333484,20907,"Antoine Fuqua"
"2358",259695,880,"Ben Affleck"
"2359",354859,2589,"Terry George"
"2360",300673,50767,"Craig Gillespie"
"2361",328111,124748,"Chris Renaud"
"2362",335797,52842,"Garth Jennings"
"2363",207932,6159,"Ron Howard"
"2364",153518,1281387,"Clay Kaytis"
"2365",153518,52701,"Fergal Reilly"
"2366",332210,8010,"Doug Sweetland"
"2367",332210,52934,"Nicholas Stoller"
"2368",294272,592493,"David Lowery"
"2369",363676,190,"Clint Eastwood"
"2370",267860,132239,"Babak Najafi"
"2371",343611,9181,"Edward Zwick"
"2372",313297,1033661,"Travis Knight"
"2373",333667,12905,"Ash Brannon"
"2374",181808,67367,"Rian Johnson"
"2375",141052,15217,"Zack Snyder"
"2376",337339,37932,"F. Gary Gray"
"2377",166426,20308,"Espen Sandberg"
"2378",166426,20307,"Joachim Rønning"
"2379",335988,865,"Michael Bay"
"2380",283995,15218,"James Gunn"
"2381",293167,236539,"Jordan Vogt-Roberts"
"2382",284053,55934,"Taika Waititi"
"2383",339964,59,"Luc Besson"
"2384",315635,1293994,"Jon Watts"
"2385",354912,8,"Lee Unkrich"
"2386",260514,1443386,"Brian Fee"
"2387",274857,956,"Guy Ritchie"
"2388",321612,15557,"Bill Condon"
"2389",374720,525,"Christopher Nolan"
"2390",281338,32278,"Matt Reeves"
"2391",335984,137427,"Denis Villeneuve"
"2392",297762,6884,"Patty Jenkins"
"2393",295693,18864,"Tom McGrath"
"2394",282035,15345,"Alex Kurtzman"
"2395",274855,8676,"Dean Devlin"
"2396",364689,5714,"Carlos Saldanha"
"2397",315837,228134,"Rupert Sanders"
"2398",305470,1099862,"Dean Israelite"
"2399",343668,957,"Matthew Vaughn"
"2400",263115,366,"James Mangold"
"2401",126889,578,"Ridley Scott"
"2402",353486,51851,"Jake Kasdan"
"2403",47971,40256,"D.J. Caruso"
"2404",316029,1276373,"Michael Gracey"
"2405",324852,8023,"Kyle Balda"
"2406",324852,124747,"Pierre Coffin"
"2407",324849,144816,"Chris McKay"
"2408",274862,1218988,"Charlie Bean"
"2409",274862,1767030,"Bob Logan"
"2410",274862,934181,"Paul Fisher"
"2411",419680,74619,"Sean Anders"
"2412",339846,71600,"Seth Gordon"
"2413",301337,13235,"Alexander Payne"
"2414",335788,93214,"Steven Quale"
"2415",137116,12079,"Kelly Asbury"
"2416",353491,74752,"Nikolaj Arcel"
"2417",395992,125738,"Daniel Espinosa"
"2418",341174,15890,"James Foley"
"2419",392044,11181,"Kenneth Branagh"
"2420",384680,65167,"Scott Cooper"
"2421",378236,89112,"Tony Leondis"
"2422",446354,488,"Steven Spielberg"
"2423",337170,11694,"Doug Liman"
"2424",446791,578,"Ridley Scott"
"2425",353616,1278722,"Trish Sie"
"2426",373569,56661,"Jonathan Levine"
"2427",324552,40644,"Chad Stahelski"
"2428",299536,19272,"Joe Russo"
"2429",299536,19271,"Anthony Russo"
"2430",348350,6159,"Ron Howard"
"2431",284054,1056121,"Ryan Coogler"
"2432",260513,7087,"Brad Bird"
"2433",338952,11343,"David Yates"
"2434",353081,9033,"Christopher McQuarrie"
"2435",333339,488,"Steven Spielberg"
"2436",404368,567562,"Phil Johnston"
"2437",404368,165787,"Rich Moore"
"2438",351286,51894,"J.A. Bayona"
"2439",297802,2127,"James Wan"
"2440",345940,12962,"Jon Turteltaub"
"2441",268896,1213074,"Steven S. DeKnight"
"2442",363088,59026,"Peyton Reed"
"2443",424783,1033661,"Travis Knight"
"2444",400650,17633,"Rob Marshall"
"2445",447200,57633,"Rawson Marshall Thurber"
"2446",427641,132876,"Brad Peyton"
"2447",426543,5306,"Lasse Hallström"
"2448",426543,4945,"Joe Johnston"
"2449",335983,91268,"Ruben Fleischer"
"2450",383498,40684,"David Leitch"
"2451",567604,40684,"David Leitch"
"2452",407451,929825,"Ava DuVernay"
"2453",375588,128276,"Otto Bathurst"
"2454",428078,1419579,"Christian Rivers"
"2455",338970,87877,"Roar Uthaug"
"2456",324857,936670,"Bob Persichetti"
"2457",324857,151007,"Peter Ramsey"
"2458",324857,59918,"Rodney Rothman"
"2459",346910,1108,"Shane Black"
"2460",400155,185438,"Genndy Tartakovsky"
"2461",446894,52845,"Karey Kirkpatrick"
"2462",360920,61300,"Yarrow Cheney"
"2463",360920,20503,"Scott Mosier"
"2464",458423,17510,"Ol Parker"
"2465",420814,12995,"Marc Forster"
"2466",402900,23964,"Gary Ross"
"2467",369972,136495,"Damien Chazelle"
"2468",401981,10943,"Francis Lawrence"
"2469",399174,5655,"Wes Anderson"
"2470",336843,1179066,"Wes Ball"
"2471",345887,20907,"Antoine Fuqua"
"2472",429197,55710,"Adam McKay"
"2473",370567,57742,"John Stevenson"
"2474",337167,15890,"James Foley"
"2475",424694,9032,"Bryan Singer"
"2476",399360,11447,"Albert Hughes"
"2477",381719,82511,"Will Gluck"
"2478",480530,1551545,"Steven Caple Jr."
"2479",504172,190,"Clint Eastwood"
"2480",491418,74619,"Sean Anders"
"2481",446807,932248,"Fede Álvarez"
"2482",463821,16847,"Eli Roth"
"2483",401469,72757,"Steve McQueen"
"2484",181812,15344,"J.J. Abrams"
"2485",299534,19271,"Anthony Russo"
"2486",299534,19272,"Joe Russo"
"2487",420818,15277,"Jon Favreau"
"2488",384018,40684,"David Leitch"
"2489",320288,11092,"Simon Kinberg"
"2490",420809,20307,"Joachim Rønning"
"2491",290859,55252,"Tim Miller"
"2492",420817,956,"Guy Ritchie"
"2493",301528,84496,"Josh Cooley"
"2494",399579,2294,"Robert Rodriguez"
"2495",373571,11012,"Michael Dougherty"
"2496",329996,510,"Tim Burton"
"2497",429617,1293994,"Jon Watts"
"2498",398978,1032,"Martin Scorsese"
"2499",299537,53068,"Ryan Fleck"
"2500",299537,53069,"Anna Boden"
"2501",330457,1120694,"Jennifer Lee"
"2502",330457,15774,"Chris Buck"
"2503",447404,65630,"Rob Letterman"
"2504",453405,1614,"Ang Lee"
"2505",166428,69797,"Dean DeBlois"
"2506",512200,51851,"Jake Kasdan"
"2507",479455,37932,"F. Gary Gray"
"2508",530915,39,"Sam Mendes"
"2509",431693,1745178,"Nick Bruno"
"2510",431693,587699,"Troy Quane"
"2511",522162,6046,"Roland Emmerich"
"2512",400157,231202,"Dylan Brown"
"2513",458253,154705,"Chris Butler"
"2514",280217,64151,"Mike Mitchell"
"2515",359724,366,"James Mangold"
"2516",466272,138,"Quentin Tarantino"
"2517",536869,70500,"Tom Hooper"
"2518",419704,20561,"James Gray"
"2519",412117,124748,"Chris Renaud"
"2520",287947,1302082,"David F. Sandberg"
"2521",474350,1113116,"Andy Muschietti"
"2522",431580,7881,"Jill Culton"
"2523",366668,1123657,"Lino DiSalvo"
"2524",454640,1245730,"Thurop Van Orman"
"2525",438650,95972,"Hans Petter Moland"
"2526",512895,1218988,"Charlie Bean"
"2527",454294,155531,"Joe Cornish"
"2528",475557,57130,"Todd Phillips"
"2529",458156,40644,"Chad Stahelski"
"2530",522938,589402,"Adrian Grünberg"
"2531",456740,57581,"Neil Marshall"
"2532",499701,26205,"James Bobin"
"2533",458897,9281,"Elizabeth Banks"
"2534",501170,551463,"Mike Flanagan"
"2535",292011,190,"Clint Eastwood"
"2536",454458,12079,"Kelly Asbury"
"2537",338967,91268,"Ruben Fleischer"
"2538",577922,525,"Christopher Nolan"
"2539",464052,6884,"Patty Jenkins"
"2540",508439,225976,"Dan Scanlon"
"2541",337401,15287,"Niki Caro"
"2542",448119,2945,"Stephen Gaghan"
"2543",508442,12890,"Pete Docter"
"2544",481848,66193,"Chris Sanders"
"2545",38700,1399841,"Adil El Arbi"
"2546",38700,1399842,"Bilall Fallah"
"2547",446893,118489,"Walt Dohrn"
"2548",385103,23683,"Tony Cervone"
"2549",454626,93364,"Jeff Fowler"
"2550",495764,1936668,"Cathy Yan"
"2551",560144,128636,"Liam O'Donnell"
"2552",340102,1053420,"Josh Boone"
"2553",529203,1450348,"Joel Crawford"
"2554",400160,49903,"Tim Hill"
"2555",443791,125324,"William Eubank"
"2556",466622,67356,"Reed Morano"
"2557",338762,1773871,"Dave Wilson"
"2558",581032,25598,"Paul Greengrass"
"2559",579583,41039,"Judd Apatow"
"2560",556984,13520,"Aaron Sorkin"
"2561",524047,76422,"Ric Roman Waugh"
"2562",625568,126910,"Derrick Borte"
"2563",590223,1851294,"Michael Matthews"
"2564",531499,19769,"David Ayer"
"2565",526019,61069,"Miguel Arteta"
"2566",501979,15002,"Dean Parisot"
"2567",632322,557383,"Marc Meyers"
"2568",688258,1670908,"Luke Sparke"
"2569",614560,7467,"David Fincher"
"2570",529485,77003,"Gavin O'Connor"
"2571",590706,41355,"Dimitri Logothetis"
"2572",596161,56789,"Thomas Bezucha"
"2573",550231,17167,"Andy Tennant"
"2574",429422,934803,"Josh Trank"
"2575",442065,16829,"Todd Robinson"
"2576",602211,1059588,"Eshom Nelms"
"2577",602211,1209529,"Ian Nelms"
"2578",425001,49903,"Tim Hill"
"2579",592834,13426,"Peter Segal"
"2580",590995,82885,"Zoe Lister-Jones"
"2581",531876,21526,"Rod Lurie"
"2582",726739,129952,"Sean McNamara"
"2583",589049,1572145,"Stella Meghie"
"2584",516632,7476,"David Prior"
"2585",627290,2399829,"Gerard Bush"
"2586",627290,2399830,"Christopher Renz"
"2587",457335,1422673,"Jason Lei Howden"
"2588",619592,41887,"Michael Polish"
"2589",613504,11873,"Roger Kumble"
"2590",492611,98521,"Floria Sigismondi"
"2591",524434,1395183,"Chloé Zhao"
"2592",634649,1293994,"Jon Watts"
"2593",385128,58189,"Justin Lin"
"2594",399566,98631,"Adam Wingard"
"2595",497698,93286,"Cate Shortland"
"2596",337404,50767,"Craig Gillespie"
"2597",451048,59521,"Jaume Collet-Serra"
"2598",508943,930567,"Enrico Casarosa"
"2599",588228,144816,"Chris McKay"
"2600",624860,9340,"Lana Wachowski"
"2601",436969,15218,"James Gunn"
"2602",438631,137427,"Denis Villeneuve"
"2603",512195,57633,"Rawson Marshall Thurber"
"2604",566525,1144604,"Destin Daniel Cretton"
"2605",568124,76595,"Byron Howard"
"2606",568124,1318201,"Jared Bush"
"2607",379686,72024,"Malcolm D. Lee"
"2608",412656,11694,"Doug Liman"
"2609",580489,1333,"Andy Serkis"
"2610",550988,17825,"Shawn Levy"
"2611",527774,1932178,"Carlos López Estrada"
"2612",527774,227439,"Don Hall"
"2613",476669,957,"Matthew Vaughn"
"2614",511809,488,"Steven Spielberg"
"2615",617653,578,"Ridley Scott"
"2616",503736,15217,"Zack Snyder"
"2617",568620,57270,"Robert Schwentke"
"2618",438695,52842,"Garth Jennings"
"2619",459151,18864,"Tom McGrath"
"2620",425909,52443,"Jason Reitman"
"2621",644495,578,"Ridley Scott"
"2622",646380,55710,"Adam McKay"
"2623",522931,143059,"Patrick Hughes"
"2624",579047,1497967,"Lisa Joy"
"2625",585245,68573,"Walt Becker"
"2626",597208,10828,"Guillermo del Toro"
"2627",520763,17697,"John Krasinski"
"2628",467909,54507,"Jon M. Chu"
"2629",592863,1966571,"Liesl Tommy"
"2630",587807,20400,"Tim Story"
"2631",614917,1415665,"Reinaldo Marcus Green"
"2632",524369,47005,"Alan Taylor"
"2633",522478,82511,"Will Gluck"
"2634",513310,40223,"Joe Carnahan"
"2635",738652,40223,"Joe Carnahan"
"2636",637649,956,"Guy Ritchie"
"2637",619778,2127,"James Wan"
"2638",718032,4762,"Paul Thomas Anderson"
"2639",423108,1607672,"Michael Chaves"
"2640",749274,190,"Clint Eastwood"
"2641",796499,16808,"Matthias Schweighöfer"
"2642",637693,1400404,"Elaine Bogan"
"2643",507086,930707,"Colin Trevorrow"
"2644",76600,2710,"James Cameron"
"2645",453395,7623,"Sam Raimi"
"2646",505642,1056121,"Ryan Coogler"
"2647",616037,55934,"Taika Waititi"
"2648",338953,11343,"David Yates"
"2649",436270,59521,"Jaume Collet-Serra"
"2650",718789,7929,"Angus MacLane"
"2651",725201,19272,"Joe Russo"
"2652",725201,19271,"Anthony Russo"
"2653",414906,32278,"Matt Reeves"
"2654",877269,227439,"Don Hall"
"2655",361743,86270,"Joseph Kosinski"
"2656",406759,6046,"Roland Emmerich"
"2657",335787,91268,"Ruben Fleischer"
"2658",675353,93364,"Jeff Fowler"
"2659",629176,1299642,"Julius Avery"
"2660",744594,5656,"Noah Baumbach"
"2661",315162,1450348,"Joel Crawford"
"2662",718930,40684,"David Leitch"
"2663",539681,89027,"Jared Stern"
"2664",505026,11181,"Kenneth Branagh"
"2665",653851,1485406,"J.D. Dillard"
"2666",438148,8023,"Kyle Balda"
"2667",614934,6201,"Baz Luhrmann"
"2668",629542,1261455,"Pierre Perifel"
"2669",664469,17883,"David O. Russell"
"2670",615777,136495,"Damien Chazelle"
"2671",526896,125738,"Daniel Espinosa"
"2672",522016,11092,"Simon Kinberg"
"2673",585083,2093022,"Jennifer Kluska"
"2674",585083,70652,"Derek Drymon"
"2675",752623,931525,"Aaron Nee"
"2676",752623,174313,"Adam Nee"
"2677",639933,138781,"Robert Eggers"
"2678",420821,62854,"Akiva Schaffer"
"2679",762504,291263,"Jordan Peele"
"2680",556694,20629,"George Miller"
"2681",937278,12995,"Marc Forster"
"2682",830784,60923,"Will Speck"
"2683",830784,60922,"Josh Gordon"
"2684",724495,71947,"Gina Prince-Bythewood"
"2685",696157,51864,"Kasi Lemmons"
"2686",366672,18898,"Rob Minkoff"
"2687",366672,173394,"Chris Bailey"
"2688",366672,1535020,"Mark Koetsier"
"2689",823625,206574,"Mark Williams"
"2690",245842,129952,"Sean McNamara"
"2691",763285,865,"Michael Bay"
"2692",804095,488,"Steven Spielberg"
"2693",661374,67367,"Rian Johnson"
"2694",504827,1815481,"Bernard Derriman"
"2695",504827,1230593,"Loren Bouchard"
"2696",619730,59315,"Olivia Wilde"
"2697",593643,57199,"Mark Mylod"
"2698",817758,5010,"Todd Field"
"2699",616820,64141,"David Gordon Green"
"2700",385687,18865,"Louis Leterrier"
"2701",447277,17633,"Rob Marshall"
"2702",335977,366,"James Mangold"
"2703",575264,9033,"Christopher McQuarrie"
"2704",609681,1795072,"Nia DaCosta"
"2705",447365,15218,"James Gunn"
"2706",298618,1113116,"Andy Muschietti"
"2707",572802,2127,"James Wan"
"2708",976573,21198,"Peter Sohn"
"2709",640146,59026,"Peyton Reed"
"2710",466420,1032,"Martin Scorsese"
"2711",667538,1551545,"Steven Caple Jr."
"2712",1022796,2375591,"Fawn Veerasunthorn"
"2713",1022796,15774,"Chris Buck"
"2714",800158,7467,"David Fincher"
"2715",753342,578,"Ridley Scott"
"2716",616747,1059571,"Justin Simien"
"2717",493529,52935,"John Francis Daley"
"2718",493529,1236679,"Jonathan Goldstein"
"2719",346698,45400,"Greta Gerwig"
"2720",615656,137467,"Ben Wheatley"
"2721",594767,1302082,"David F. Sandberg"
"2722",565770,1500758,"Ángel Manuel Soto"
"2723",502356,1719706,"Aaron Horvath"
"2724",502356,113901,"Michael Jelenic"
"2725",872585,525,"Christopher Nolan"
"2726",569094,2451598,"Kemp Powers"
"2727",569094,1046497,"Justin K. Thompson"
"2728",569094,89596,"Joaquim Dos Santos"
"2729",603692,40644,"Chad Stahelski"
"2730",695721,10943,"Francis Lawrence"
"2731",299054,293911,"Scott Waugh"
"2732",901362,118489,"Walt Dohrn"
"2733",558915,1507725,"Blitz Bazawule"
"2734",670292,129894,"Gareth Edwards"
"2735",964980,880,"Ben Affleck"
"2736",523607,51329,"Bradley Cooper"
"2737",677179,135651,"Michael B. Jordan"
"2738",614930,1578590,"Jeff Rowe"
"2739",940551,1092607,"Benjamin Renner"
"2740",926393,20907,"Antoine Fuqua"
"2741",1040148,71267,"Kirk DeMicco"
"2742",536437,2294,"Robert Rodriguez"
"2743",649609,144816,"Chris McKay"
"2744",980489,82194,"Neill Blomkamp"
"2745",945729,11181,"Kenneth Branagh"
"2746",882569,956,"Guy Ritchie"
"2747",739405,956,"Guy Ritchie"
"2748",958006,1242819,"Nicol Paone"
"2749",912908,1152054,"Josh Greenbaum"
"2750",884605,84416,"Gene Stupnitsky"
"2751",700391,1317685,"Scott Beck"
"2752",700391,1317686,"Bryan Woods"
"2753",906221,1884,"Steven Soderbergh"
"2754",635910,135113,"André Øvredal"
"2755",809787,19850,"Catherine Hardwicke"
"2756",558449,578,"Ridley Scott"
"2757",845781,51851,"Jake Kasdan"
"2758",1022789,182001,"Kelsey Mann"
"2759",533535,17825,"Shawn Levy"
"2760",762509,92784,"Barry Jenkins"
"2761",693134,137427,"Denis Villeneuve"
"2762",889737,57130,"Todd Phillips"
"2763",786892,20629,"George Miller"
"2764",653346,1179066,"Wes Ball"
"2765",718821,931952,"Lee Isaac Chung"
"2766",1241982,4524084,"David G. Derrick Jr."
"2767",1241982,1461394,"Jason Hand"
"2768",1241982,1513971,"Dana Ledoux Miller"
"2769",402431,54507,"Jon M. Chu"
"2770",823464,98631,"Adam Wingard"
"2771",539972,556172,"J.C. Chandor"
"2772",746036,40684,"David Leitch"
"2773",939243,93364,"Jeff Fowler"
"2774",912649,940376,"Kelly Marcel"
"2775",592831,1776,"Francis Ford Coppola"
"2776",365177,16847,"Eli Roth"
"2777",639720,17697,"John Krasinski"
"2778",519182,124748,"Chris Renaud"
"2779",573435,1399841,"Adil El Arbi"
"2780",573435,1399842,"Bilall Fallah"
"2781",967847,57193,"Gil Kenan"
"2782",956842,88967,"Greg Berlanti"
"2783",917496,510,"Tim Burton"
"2784",1011985,64151,"Mike Mitchell"
"2785",945961,932248,"Fede Álvarez"
"2786",634492,223551,"S.J. Clarkson"
"2787",1184918,66193,"Chris Sanders"
"2788",698687,84496,"Josh Cooley"
"2789",802219,1415665,"Reinaldo Marcus Green"
"2790",762441,2580328,"Michael Sarnoski"
"2791",661539,366,"James Mangold"
"2792",748783,61411,"Mark Dindal"
"2793",799583,956,"Guy Ritchie"
"2794",937287,78160,"Luca Guadagnino"
"2795",1059128,78160,"Luca Guadagnino"
"2796",426063,138781,"Robert Eggers"
"2797",929590,2036,"Alex Garland"
"2798",932086,1269,"Kevin Costner"
"2799",957452,228134,"Rupert Sanders"
"2800",975056,72960,"Alejandro Monteverde"
"2801",1008409,71872,"Jeff Nichols"
"2802",826510,5714,"Carlos Saldanha"
"2803",940139,24,"Robert Zemeckis"
"2804",976584,1059578,"Jeymes Samuel"
"2805",774531,20307,"Joachim Rønning"
"2806",785429,2933907,"Tim Harper"
"2807",673593,1438991,"Arturo Perez Jr."
"2808",673593,1438990,"Samantha Jayne"
"2809",866398,19769,"David Ayer"
